2021/8/28,67017055,54196251,0,0,0
2021/8/29,67616782,54828946,0,0,0
2021/8/30,68007491,55116808,0,0,0
2021/8/31,68659995,55653863,0,0,0
2021/9/1,69307292,56150656,0,0,0
2021/9/2,69730344,56656504,0,0,0
2021/9/3,70472785,57078192,0,0,0
2021/9/4,71431299,57533986,0,0,0
2021/9/5,72209910,57937465,0,0,0
2021/9/6,72829448,58358130,0,0,0
2021/9/7,73462167,58888348,0,0,0
2021/9/8,74061869,59443639,0,0,0
2021/9/9,74648680,59987194,0,0,0
2021/9/10,75299447,60602227,0,0,0
2021/9/11,76087468,61327941,0,0,0
2021/9/12,76707545,61924475,0,0,0
2021/9/13,77219493,62443157,0,0,0
2021/9/14,77757554,62998302,0,0,0
2021/9/15,78272499,63554848,0,0,0
2021/9/16,78773874,64115604,0,0,0
2021/9/17,79352180,64758622,0,0,0
2021/9/18,80092751,65486371,0,0,0
2021/9/19,80669819,66056280,0,0,0
2021/9/20,80826331,66213125,0,0,0
2021/9/21,81238064,66902097,0,0,0
2021/9/22,81659159,67559298,0,0,0
2021/9/23,81854225,67797975,0,0,0
2021/9/24,82291080,68567539,0,0,0
2021/9/25,82867242,69511330,0,0,0
2021/9/26,83315160,70241750,0,0,0
2021/9/27,83692797,70858985,0,0,0
2021/9/28,84100579,71482252,0,0,0
2021/9/29,84504673,72076998,0,0,0
2021/9/30,84894064,72679047,0,0,0
2021/10/1,85334472,73322073,0,0,0
2021/10/2,85933402,74105009,0,0,0
2021/10/3,86402442,74714763,0,0,0
2021/10/4,86733971,75248137,0,0,0
2021/10/5,87080445,75805113,0,0,0
2021/10/6,87412048,76347470,0,0,0
2021/10/7,87730389,76886511,0,0,0
2021/10/8,88108366,77549113,0,0,0
2021/10/9,88617608,78373538,0,0,0
2021/10/10,88997403,78975026,0,0,0
2021/10/11,89282736,79192376,0,0,0
2021/10/12,89553722,79638823,0,0,0
2021/10/13,89695836,80077842,0,0,0
2021/10/14,89959490,80330887,0,0,0
2021/10/15,90264305,80848802,0,0,0
2021/10/16,90663378,81509280,0,0,0
2021/10/17,90913133,82007175,0,0,0
2021/10/18,91090881,82388648,0,0,0
2021/10/19,91264374,82809359,0,0,0
2021/10/20,91430461,83225616,0,0,0
2021/10/21,91579456,83616019,0,0,0
2021/10/22,91774493,84117527,0,0,0
2021/10/23,92040846,84783409,0,0,0
2021/10/24,92208171,85288303,0,0,0
2021/10/25,92318448,85643665,0,0,0
2021/10/26,92432150,86004658,0,0,0
2021/10/27,92538189,86351198,0,0,0
2021/10/28,92641039,86685486,0,0,0
2021/10/29,92772621,87112385,0,0,0
2021/10/30,92954843,87681951,0,0,0
2021/10/31,93074603,88089847,0,0,0
2021/11/1,93131888,88367592,0,0,0
2021/11/2,93170632,88642992,0,0,0
2021/11/3,93192368,88720567,0,0,0
2021/11/4,93247340,88994511,0,0,0
2021/11/5,93332101,89323256,0,0,0
2021/11/6,93448474,89762900,0,0,0
2021/11/7,93522064,90040937,0,0,0
2021/11/8,93570405,90223899,0,0,0
2021/11/9,93620771,90401586,0,0,0
2021/11/10,93654761,90575838,0,0,0
2021/11/11,93685390,90729222,0,0,0
2021/11/12,93736195,90951513,0,0,0
2021/11/13,93803899,91242499,0,0,0
2021/11/14,93834802,91418606,0,0,0
2021/11/15,93860720,91538760,0,0,0
2021/11/16,93886089,91659875,0,0,0
2021/11/17,93911046,91775469,0,0,0
2021/11/18,93934433,91882300,0,0,0
2021/11/19,93976589,92040059,0,0,0
2021/11/20,94032570,92264018,0,0,0
2021/11/21,94057541,92397870,0,0,0
2021/11/22,94080147,92468311,0,0,0
2021/11/23,94085132,92489152,0,0,0
2021/11/24,94107603,92537939,0,0,0
2021/11/25,94127851,92604184,0,0,0
2021/11/26,94166208,92715209,0,0,0
2021/11/27,94217790,92871798,0,0,0
2021/11/28,94237665,92965426,0,0,0
2021/11/29,94256028,93023106,0,0,0
2021/11/30,94274083,93085363,0,0,0
2021/12/1,94290260,93118323,4940,0,0
2021/12/2,94305540,93148188,8837,0,0
2021/12/3,94334704,93201548,18958,0,0
2021/12/4,94379358,93278680,21551,0,0
2021/12/5,94395574,93311953,22371,0,0
2021/12/6,94409609,93337820,32704,0,0
2021/12/7,94421391,93362307,45011,0,0
2021/12/8,94428231,93385916,58968,0,0
2021/12/9,94433091,93407973,75289,0,0
2021/12/10,94441011,93452272,118269,0,0
2021/12/11,94452037,93514223,125316,0,0
2021/12/12,94456467,93539131,126091,0,0
2021/12/13,94461156,93561063,160228,0,0
2021/12/14,94468479,93568816,198735,0,0
2021/12/15,94478142,93591035,246543,0,0
2021/12/16,94488341,93611362,299371,0,0
2021/12/17,94511291,93652940,395661,0,0
2021/12/18,94546760,93711835,418870,0,0
2021/12/19,94561161,93733896,421481,0,0
2021/12/20,94567639,93752936,478689,0,0
2021/12/21,94580111,93771795,543194,0,0
2021/12/22,94592829,93790593,614860,0,0
2021/12/23,94603361,93807225,689500,0,0
2021/12/24,94621802,93839838,806286,0,0
2021/12/25,94649759,93891480,850523,0,0
2021/12/26,94661179,93912895,857747,0,0
2021/12/27,94670085,93929248,915453,0,0
2021/12/28,94677223,93942223,987900,0,0
2021/12/29,94680150,93946790,1031269,0,0
2021/12/30,94681091,93948013,1042243,0,0
2021/12/31,94681300,93948215,1043107,0,0
2022/1/1,94681314,93948239,1043409,0,0
2022/1/2,94681442,93948429,1044020,0,0
2022/1/3,94681557,93948676,1044839,0,0
2022/1/4,94684839,93955178,1056412,0,0
2022/1/5,94690829,93965671,1086424,0,0
2022/1/6,94697559,93976474,1128314,0,0
2022/1/7,94714000,94001919,1236407,0,0
2022/1/8,94741158,94042151,1357194,0,0
2022/1/9,94751564,94056350,1373663,0,0
2022/1/10,94752884,94058663,1379176,0,0
2022/1/11,94761859,94073913,1472847,0,0
2022/1/12,94771007,94087795,1601325,0,0
2022/1/13,94779253,94098978,1732281,0,0
2022/1/14,94796658,94119599,1970584,0,0
2022/1/15,94823812,94151512,2151655,0,0
2022/1/16,94834619,94164609,2186798,0,0
2022/1/17,94845656,94174942,2348776,0,0
2022/1/18,94857099,94182539,2562002,0,0
2022/1/19,94867834,94187831,2801082,0,0
2022/1/20,94878188,94191592,3040525,0,0
2022/1/21,94890358,94197741,3418360,0,0
2022/1/22,94918131,94204739,3704943,0,0
2022/1/23,94928157,94207954,3792177,0,0
2022/1/24,94939147,94210441,4059666,0,0
2022/1/25,94950197,94214679,4374007,0,0
2022/1/26,94960602,94220618,4707009,0,0
2022/1/27,94970208,94227285,5031680,0,0
2022/1/28,94989544,94243452,5481589,0,0
2022/1/29,95015796,94270913,5850274,0,0
2022/1/30,95025237,94282039,6020065,0,0
2022/1/31,95034816,94284874,6362677,0,0
2022/2/1,95047289,94292262,7012208,0,0
2022/2/2,95054409,94299833,7646821,0,0
2022/2/3,95064027,94307317,8286876,0,0
2022/2/4,95082654,94323335,9075386,0,0
2022/2/5,95108001,94347810,9808707,0,0
2022/2/6,95117431,94357624,10301245,0,0
2022/2/7,95129209,94367293,11092461,0,0
2022/2/8,95139033,94377965,11981940,0,0
2022/2/9,95148477,94387751,12858154,0,0
2022/2/10,95157453,94398195,13758678,0,0
2022/2/11,95161773,94401359,14144874,0,0
2022/2/12,95179854,94427626,15042470,0,0
2022/2/13,95187315,94436932,15662384,0,0
2022/2/14,95195365,94447400,16543671,0,0
2022/2/15,95204640,94458305,17524681,0,0
2022/2/16,95213732,94467809,18471868,0,0
2022/2/17,95222271,94476867,19410743,0,0
2022/2/18,95237737,94496479,20501888,0,0
2022/2/19,95257960,94522109,21558480,0,0
2022/2/20,95266587,94531022,22297331,0,0
2022/2/21,95274271,94540771,23229625,0,0
2022/2/22,95283017,94553695,24285019,0,0
2022/2/23,95285465,94556276,24721639,0,0
2022/2/24,95292941,94567276,25680064,0,0
2022/2/25,95305042,94587140,26813600,0,0
2022/2/26,95322018,94613256,27965509,0,0
2022/2/27,95329560,94623398,28771104,0,0
2022/2/28,95335153,94635459,29679574,0,0
2022/3/1,95343596,94644625,30655616,0,0
2022/3/2,95350851,94653336,31599676,0,0
2022/3/3,95358509,94660813,32542467,0,0
2022/3/4,95373535,94667951,33712676,0,0
2022/3/5,95401096,94687205,34893018,0,0
2022/3/6,95416368,94694130,35678695,0,0
2022/3/7,95428997,94702124,36560763,0,0
2022/3/8,95443214,94710412,37478209,0,0
2022/3/9,95457130,94718732,38350567,0,0
2022/3/10,95472196,94726719,39209372,0,0
2022/3/11,95497229,94740805,40327096,0,0
2022/3/12,95551920,94761249,41454387,0,0
2022/3/13,95576033,94769257,42153298,0,0
2022/3/14,95595379,94776722,42946246,0,0
2022/3/15,95617844,94784797,43777549,0,0
2022/3/16,95637424,94789474,44575626,0,0
2022/3/17,95655106,94796116,45347621,0,0
2022/3/18,95690233,94808043,46413482,0,0
2022/3/19,95761395,94824841,47519182,0,0
2022/3/20,95793252,94832500,48172478,0,0
2022/3/21,95796569,94833888,48372260,0,0
2022/3/22,95820088,94843874,49104909,0,0
2022/3/23,95844049,94851825,49796127,0,0
2022/3/24,95866579,94860485,50475190,0,0
2022/3/25,95908311,94876183,51448441,0,0
2022/3/26,95988036,94904782,52424674,0,0
2022/3/27,96027513,94920140,52951908,0,0
2022/3/28,96052307,94933419,53582725,0,0
2022/3/29,96080271,94947924,54201945,0,0
2022/3/30,96105061,94961690,54754294,0,0
2022/3/31,96124460,94976117,55219571,0,0
2022/4/1,96161192,94999333,55810129,0,0
2022/4/2,96228515,95050292,56463100,0,0
2022/4/3,96259755,95072716,56765280,0,0
2022/4/4,96278983,95091172,57181247,0,0
2022/4/5,96298957,95111686,57608256,0,0
2022/4/6,96316072,95129096,58006641,0,0
2022/4/7,96330473,95145353,58408922,0,0
2022/4/8,96341822,95178288,59118066,0,0
2022/4/9,96387956,95246969,59868017,0,0
2022/4/10,96403219,95275284,60211791,0,0
2022/4/11,96415340,95279638,60609430,0,0
