2022/12/19,3634728,927495,920270,1606297,757041,812717,1371298,2071942,1382655,1345905,5049199,4389611,9145215,6226568,1652885,744358,770535,536344,564606,1491248,1392484,2550813,4820809,1209616,936669,1622433,5370479,3554259,894559,621379,370137,473836,1254076,1814699,947283,497969,642579,925718,462665,3268372,531026,934569,1212275,766925,716497,1098122,750976
2022/12/20,3635953,927735,920482,1606738,757155,812951,1371596,2072495,1383071,1346297,5050786,4391280,9148472,6228761,1653185,744517,770681,536417,564665,1491616,1392703,2551379,4822103,1209903,936908,1623005,5372410,3555357,894819,621530,370237,473964,1254435,1815275,947486,498055,642732,925955,462782,3269431,531226,934792,1212658,767142,716716,1098387,751194
2022/12/21,3637124,927923,920731,1607186,757278,813187,1371901,2073036,1383474,1346704,5052012,4393028,9151356,6230722,1653391,744702,770844,536509,564748,1491968,1392978,2552098,4823242,1210206,937210,1623443,5374193,3556385,895070,621704,370335,474066,1254727,1815815,947720,498134,642868,926160,462889,3270378,531373,935013,1213028,767327,716871,1098673,751502
2022/12/22,3638359,928171,921028,1607592,757375,813367,1372202,2073676,1383770,1347051,5053317,4394489,9153839,6232162,1653686,744838,770978,536580,564832,1492278,1393177,2552660,4824451,1210404,937508,1623781,5375699,3557335,895332,621799,370469,474146,1254972,1816326,947904,498198,642979,926326,462985,3271356,531536,935322,1213322,767488,716993,1098947,751714
2022/12/23,3639883,928507,921435,1608296,757580,813668,1372696,2074566,1384486,1347660,5055599,4396305,9158161,6235069,1654214,745108,771224,536737,564996,1492957,1393582,2553646,4826845,1210813,937979,1624323,5378361,3558927,895623,622007,370638,474409,1255464,1817346,948258,498324,643174,926628,463133,3272702,531771,935573,1213787,767755,717316,1099391,752078
2022/12/24,3641059,928811,921881,1609027,757916,813912,1373099,2075402,1385206,1348290,5058071,4398496,9162856,6238047,1654986,745500,771601,536997,565253,1493591,1394083,2554990,4829178,1211293,938375,1625166,5381152,3560597,896071,622189,370961,474632,1256053,1818415,948706,498472,643511,927005,463281,3274304,532109,935884,1214304,768025,717533,1099776,752506
2022/12/25,3641721,928937,922355,1609405,758307,814080,1373310,2075876,1385495,1348422,5059169,4399890,9164906,6239449,1655493,745651,771747,537039,565393,1493933,1394260,2555548,4830152,1211524,938562,1625560,5382077,3561649,896257,622238,371101,474760,1256195,1818693,948863,498539,643589,927184,463406,3275052,532196,936172,1214468,768110,717569,1099808,752695
2022/12/26,3642903,929137,922568,1609991,758440,814281,1373629,2076501,1385921,1348896,5060964,4401421,9167761,6241486,1655836,745832,771907,537136,565518,1494322,1394478,2556396,4831638,1211849,938938,1626082,5384086,3562882,896429,622360,371176,474958,1256587,1819490,949178,498644,643788,927430,463567,3275934,532385,936370,1214852,768329,717741,1100187,752920
2022/12/27,3644142,929380,922896,1610428,758594,814451,1374077,2077087,1386302,1349439,5062714,4402887,9170638,6243796,1656206,746007,772107,537230,565631,1494738,1394711,2557224,4833053,1212135,939185,1626562,5386050,3564025,896596,622493,371239,475106,1257026,1820231,949446,498729,643981,927665,463682,3277168,532603,936539,1215227,768560,717913,1100492,753130
2022/12/28,3644980,929506,923067,1610825,758751,814586,1374426,2077504,1386640,1349883,5064197,4404306,9173339,6245621,1656535,746173,772261,537310,565729,1495155,1394981,2557823,4834397,1212356,939409,1626861,5387485,3565061,896678,622608,371297,475196,1257394,1820899,949687,498798,644164,927875,463820,3278061,532750,936701,1215484,768719,718058,1100709,753444
2022/12/29,3645485,929594,923135,1610933,758791,814768,1374587,2077715,1386921,1350066,5064874,4405096,9174540,6246501,1656672,746283,772363,537360,565810,1495312,1395098,2557993,4835289,1212428,939501,1627045,5388056,3565469,896710,622645,371385,475268,1257611,1821094,949717,498827,644292,928021,463923,3278689,532873,936788,1215620,768812,718144,1100862,753521
2022/12/30,3645550,929603,923149,1610945,758818,814777,1374634,2077775,1386994,1350092,5065107,4405254,9175188,6246889,1656724,746308,772386,537373,565814,1495368,1395122,2558026,4835503,1212440,939515,1627142,5388207,3565612,896743,622653,371393,475273,1257719,1821194,949721,498836,644372,928088,463943,3279034,532896,936798,1215652,768835,718158,1100910,753543
2022/12/31,3645570,929603,923153,1610945,758818,814778,1374634,2077780,1387014,1350092,5065160,4405300,9175434,6246927,1656727,746308,772393,537373,565814,1495368,1395126,2558028,4835601,1212444,939515,1627147,5388218,3565626,896743,622653,371393,475273,1257726,1821196,949725,498836,644373,928098,463943,3279049,532896,936799,1215653,768835,718158,1100911,753543
2023/1/1,3645576,929603,923153,1610945,758818,814778,1374634,2077780,1387015,1350092,5065165,4405306,9175440,6246930,1656727,746308,772393,537373,565814,1495374,1395126,2558028,4835605,1212444,939515,1627147,5388220,3565628,896743,622653,371393,475273,1257726,1821196,949725,498836,644373,928099,463943,3279049,532896,936799,1215654,768835,718158,1100913,753543
2023/1/2,3645650,929604,923155,1610946,758818,814779,1374634,2077781,1387016,1350092,5065195,4405323,9175680,6246951,1656727,746308,772394,537373,565815,1495378,1395128,2558037,4835680,1212444,939515,1627148,5388237,3565633,896743,622653,371393,475273,1257726,1821196,949725,498836,644373,928101,463943,3279055,532896,936799,1215655,768835,718158,1100913,753543
2023/1/3,3645665,929605,923160,1610946,758818,814779,1374635,2077783,1387021,1350094,5065211,4405345,9175867,6246995,1656817,746308,772394,537375,565815,1495380,1395130,2558037,4835730,1212446,939515,1627152,5388241,3565651,896743,622653,371393,475273,1257726,1821197,949725,498836,644380,928102,463944,3279065,532900,936799,1215656,768835,718158,1100913,753547
2023/1/4,3645896,929675,923206,1611082,758862,814822,1374750,2077909,1387152,1350185,5065694,4405752,9176601,6247489,1656904,746404,772453,537388,565827,1495469,1395168,2558219,4836101,1212529,939576,1627218,5388505,3565903,896763,622672,371416,475289,1257847,1821340,949765,498854,644432,928188,464007,3279321,532927,936839,1215730,768913,718200,1100967,753610
2023/1/5,3646221,929777,923296,1611258,758906,814852,1374886,2078092,1387245,1350348,5066363,4406267,9177673,6248296,1656988,746476,772515,537416,565841,1495583,1395226,2558352,4836720,1212604,939652,1627284,5389162,3566263,896818,622698,371456,475313,1257972,1821507,949849,498869,644470,928279,464046,3279647,532986,936922,1215829,768993,718244,1101061,753687
2023/1/6,3646677,929911,923425,1611588,759031,814935,1375168,2078541,1387544,1350686,5067572,4407253,9180309,6250099,1657338,746612,772716,537502,565916,1495848,1395355,2558842,4838099,1212752,939831,1627547,5390364,3567026,896927,622792,371537,475362,1258196,1821943,949980,498916,644560,928440,464124,3280314,533107,937062,1215957,769150,718336,1101186,753868
2023/1/7,3647318,930071,923510,1611920,759092,815113,1375484,2079004,1388062,1351189,5069302,4408909,9183830,6252571,1657735,746837,772946,537679,566072,1496174,1395690,2559626,4840044,1212984,940178,1628024,5391993,3568167,897146,622858,371737,475474,1258513,1822630,950200,498960,644717,928676,464204,3281408,533260,937208,1216177,769319,718541,1101312,754189
2023/1/8,3647552,930265,923517,1612089,759110,815136,1375634,2079257,1388176,1351319,5069918,4409690,9185295,6253382,1657772,746859,772998,537679,566106,1496355,1395757,2559816,4840597,1213031,940220,1628122,5392683,3568759,897225,622873,371799,475575,1258549,1822893,950239,498967,644759,928749,464211,3281811,533279,937278,1216265,769369,718556,1101332,754317
2023/1/9,3647652,930276,923518,1612133,759115,815156,1375640,2079304,1388194,1351360,5070029,4409896,9185810,6253682,1657774,746871,772998,537679,566107,1496369,1395763,2559856,4840659,1213032,940247,1628153,5392794,3568854,897241,622873,371799,475583,1258565,1822986,950240,498969,644761,928749,464217,3281940,533283,937287,1216304,769384,718562,1101339,754317
2023/1/10,3648114,930352,923598,1612264,759269,815221,1375775,2079545,1388312,1351559,5070857,4410545,9187071,6254791,1657920,746941,773056,537696,566129,1496482,1395837,2560121,4841305,1213091,940356,1628411,5393430,3569299,897299,622917,371830,475635,1258677,1823177,950314,498988,644792,928784,464253,3282359,533360,937337,1216404,769429,718635,1101401,754433
2023/1/11,3648658,930469,923669,1612387,759357,815364,1375938,2079793,1388510,1351746,5071442,4411164,9188390,6255822,1658008,747006,773129,537725,566156,1496557,1395984,2560472,4841813,1213155,940466,1628592,5394101,3569682,897365,622957,371871,475685,1258789,1823399,950388,499004,644819,928835,464271,3282736,533432,937395,1216522,769505,718729,1101441,754558
2023/1/12,3649130,930526,923740,1612413,759421,815426,1376116,2079968,1388664,1351926,5072008,4411711,9189525,6256723,1658078,747055,773195,537742,566181,1496618,1396070,2560747,4842390,1213195,940599,1628739,5394702,3570015,897453,622978,371914,475728,1258907,1823590,950441,499025,644835,928870,464287,3283019,533493,937466,1216620,769562,718772,1101501,754653
2023/1/13,3649640,930616,923867,1612494,759509,815466,1376379,2080259,1388920,1352215,5073054,4412646,9191446,6258281,1658338,747192,773330,537811,566219,1496743,1396268,2561259,4843590,1213220,940772,1628986,5395854,3570597,897551,623051,371980,475828,1259093,1824102,950627,499052,644870,928917,464316,3283328,533659,937579,1216759,769643,718901,1101581,754858
