2021/5/26,9249,15539,10554,10015,6813,13104,10351,22838,9270,7193,34082,13514,78606,56231,13524,8239,10110,9206,6471,11730,8022,34861,11700,12276,12161,12595,30360,31350,11002,11380,6459,5990,4219,13857,8106,8805,11648,11244,12859,31530,8392,10227,11245,9432,7008,11708,8302
2021/5/27,10507,16349,11299,10836,7055,14389,11712,24184,9651,7557,36270,14723,82977,58817,14442,8456,10312,9739,6762,12413,8653,36094,14285,12930,13050,13053,32540,34356,11669,12287,6847,6297,4406,14309,8733,9118,12385,11701,13983,33295,8839,11208,12065,9857,7211,12377,8721
2021/5/28,12290,17408,11899,12027,7478,15487,13360,25267,10045,7989,38711,16318,87253,62207,15139,8647,10600,10448,7315,13200,9646,37525,15560,13576,14088,13788,35405,36591,12737,12962,7228,6739,4651,14614,9196,9616,12639,12294,14796,35519,9365,11678,13180,10400,7635,13452,8968
2021/5/29,13663,18305,12415,12591,8637,17477,14914,26090,10667,8639,41323,17597,91493,64556,15988,8926,11723,10628,8684,14766,10504,39868,18393,14025,15705,14169,38190,40058,13717,14765,8434,6924,4977,15817,9556,9829,14197,12629,16260,39229,9863,12844,14356,10574,8064,14483,10410
2021/5/30,15016,19154,12723,12774,10733,18641,16695,27922,11979,9503,43831,18235,101395,65058,16854,8926,13219,10757,10268,16311,10865,43439,20504,15039,17178,14542,40168,43330,16161,18586,9304,6949,5101,16772,10227,10419,16664,12749,18600,41930,10613,13875,14845,11046,8303,15078,12458
2021/5/31,19380,21327,13843,14415,12444,19981,19424,31255,12822,11017,47831,21112,108724,69215,19270,9349,13662,11463,11701,19657,12358,45333,22823,16510,18923,15782,44925,46676,17672,20495,10117,8278,5608,17727,14346,11929,17240,14064,19945,45533,11485,14630,16442,12554,10391,17706,13056
2021/6/1,24388,24096,15352,16557,13746,21481,22709,35083,14227,12402,53242,24983,117912,74677,21759,10209,14468,13342,13427,23452,14708,47983,25487,18591,20611,18113,51213,50335,19835,23735,10534,9185,6308,18993,20066,13355,18535,15885,21919,50442,12676,15405,18646,14463,13365,20837,13935
2021/6/2,30970,27110,17744,19162,15733,23136,25908,38306,15912,14233,58631,30278,131725,80395,25107,10912,16019,14807,15473,27168,17296,51239,32732,20588,22657,21489,58152,54295,21916,27448,10877,10310,7079,20151,25153,15139,19745,17517,23783,62439,14064,16837,21224,16348,16086,23265,15766
2021/6/3,37039,30138,20215,21566,17774,25363,29022,41432,17565,16194,64372,34766,146098,86232,27583,11727,18031,16557,16786,30724,19310,55157,37874,22654,24833,24289,64690,59085,23956,30932,11840,11384,7894,22183,28915,16590,21171,19104,25645,74811,15553,18414,23700,18225,18808,26001,18384
2021/6/4,42242,32764,21380,23877,19258,26476,32066,44719,18254,17528,70620,40111,158837,92480,29787,12319,19173,18030,18280,33952,21457,58489,41724,24165,27267,27657,72037,62539,25134,34508,12276,12350,8446,24427,33833,17970,22375,20449,27370,78982,16910,19272,25851,19709,20947,28563,19511
2021/6/5,44866,34413,23411,25631,22425,28537,34350,46687,19398,18460,76111,44450,174669,96764,34301,12934,20932,18827,19302,38548,24512,62013,46846,26113,30112,29814,78307,68850,27019,37727,13125,12548,8792,26866,36462,18895,23860,20911,29214,89851,18025,19903,26813,20795,22567,30507,22183
2021/6/6,47380,36822,25367,26495,27141,29919,37115,49256,21752,18670,82448,48031,203386,102853,38680,13735,23220,19261,21390,43076,28599,64711,70938,29451,33652,31682,84976,77191,29686,40871,14439,13017,8854,29639,38649,19837,27099,21184,31362,106413,19598,22312,27317,21589,23426,31543,26597
2021/6/7,56529,40565,27485,29574,28623,31807,42800,53847,24312,22533,91149,57926,219585,111054,42450,16167,25373,21185,22906,47870,31207,70956,76272,31315,36116,36232,97086,86022,31328,44514,15809,14059,16602,32071,44966,22518,28023,23115,33889,111997,21502,23621,30385,24453,26021,35086,27495
2021/6/8,66928,44483,30207,32658,30345,33768,49871,58617,27245,26048,100535,70312,241937,122445,47545,19326,28134,23647,24783,53429,33997,78537,81893,33711,39020,43191,111403,96348,33614,49204,17156,15251,24670,35014,52691,25300,30297,26176,36692,120319,24042,25639,34300,27812,29117,39067,28954
