2021/10/1,1698591,60270,5703,3482,16212,1864,3505,9442,24168,15257,16566,114775,99634,375616,167707,7860,4794,7876,3045,5114,8738,18763,26613,105300,14630,12259,35508,199794,77330,15665,5244,1637,1619,15104,21626,5590,3256,4682,5168,4103,73952,5759,5991,14283,8096,6130,9056,49656
2021/10/2,1699841,60295,5713,3482,16217,1875,3505,9446,24187,15277,16589,114848,99699,375812,167789,7880,4797,7891,3054,5114,8748,18785,26637,105386,14633,12278,35541,199978,77414,15675,5249,1640,1621,15111,21674,5592,3258,4685,5180,4107,73991,5764,5998,14283,8106,6130,9059,49699
2021/10/3,1700795,60304,5716,3482,16221,1880,3507,9450,24196,15286,16600,114898,99757,375973,167876,7890,4798,7900,3062,5114,8759,18793,26639,105472,14638,12284,35567,200114,77501,15686,5254,1641,1624,15117,21674,5603,3263,4686,5193,4108,74036,5767,6001,14283,8116,6130,9059,49728
2021/10/4,1701501,60309,5717,3482,16224,1886,3507,9451,24211,15303,16603,114941,99791,376060,167927,7901,4800,7902,3064,5129,8760,18811,26644,105543,14641,12291,35577,200210,77560,15692,5257,1642,1625,15129,21714,5608,3266,4687,5199,4110,74055,5768,6004,14300,8119,6134,9061,49737
2021/10/5,1702387,60329,5726,3483,16229,1888,3509,9455,24223,15310,16612,115008,99843,376204,168002,7910,4803,7910,3067,5130,8765,18826,26652,105565,14649,12305,35596,200386,77586,15704,5261,1643,1625,15136,21726,5615,3272,4690,5213,4112,74076,5772,6012,14307,8125,6139,9064,49775
2021/10/6,1703455,60345,5742,3485,16231,1890,3510,9457,24248,15327,16620,115083,99895,376353,168087,7923,4812,7910,3068,5131,8777,18853,26662,105625,14664,12310,35626,200595,77657,15716,5269,1644,1632,15154,21738,5616,3273,4691,5218,4113,74101,5778,6019,14313,8135,6140,9065,49805
2021/10/7,1704442,60359,5746,3485,16235,1891,3510,9463,24264,15344,16628,115151,99938,376496,168189,7931,4816,7911,3073,5134,8783,18880,26671,105703,14679,12315,35653,200760,77733,15726,5274,1645,1632,15162,21765,5619,3274,4692,5226,4116,74115,5784,6022,14322,8146,6142,9069,49821
2021/10/8,1705306,60380,5748,3485,16238,1891,3510,9464,24276,15357,16636,115176,99973,376634,168254,7939,4822,7912,3076,5135,8793,18894,26673,105759,14691,12320,35679,200926,77820,15742,5275,1647,1632,15171,21781,5629,3275,4692,5237,4117,74130,5788,6034,14322,8160,6142,9072,49850
2021/10/9,1706084,60404,5767,3485,16241,1892,3510,9464,24295,15369,16645,115213,100009,376716,168335,7945,4830,7914,3079,5135,8801,18921,26683,105801,14701,12326,35699,201050,77880,15753,5277,1651,1632,15175,21792,5642,3277,4692,5250,4117,74161,5793,6039,14322,8169,6142,9076,49865
2021/10/10,1706656,60421,5774,3486,16242,1893,3511,9464,24312,15377,16653,115241,100039,376776,168389,7951,4831,7916,3083,5135,8804,18939,26689,105844,14708,12327,35723,201155,77925,15757,5277,1651,1632,15178,21804,5645,3277,4692,5260,4117,74179,5797,6043,14322,8171,6142,9076,49879
2021/10/11,1707064,60437,5774,3486,16242,1893,3511,9465,24315,15379,16660,115261,100060,376825,168438,7953,4834,7918,3084,5141,8806,18959,26690,105878,14712,12328,35730,201204,77952,15762,5278,1651,1632,15184,21821,5646,3278,4693,5270,4118,74195,5797,6046,14330,8172,6145,9076,49886
2021/10/12,1707606,60453,5805,3486,16246,1893,3512,9465,24321,15392,16665,115285,100088,376902,168484,7959,4838,7919,3091,5141,8810,18968,26695,105893,14715,12331,35742,201307,77963,15769,5280,1651,1633,15192,21821,5659,3279,4693,5280,4123,74209,5803,6047,14333,8174,6146,9081,49915
2021/10/13,1708312,60474,5839,3486,16246,1893,3519,9469,24332,15399,16679,115336,100124,376974,168534,7960,4842,7926,3091,5141,8817,18986,26698,105926,14722,12332,35763,201429,78015,15785,5281,1654,1633,15202,21828,5669,3279,4695,5287,4123,74230,5805,6052,14336,8176,6146,9083,49947
2021/10/14,1708924,60519,5847,3486,16249,1893,3524,9470,24337,15404,16682,115371,100142,377036,168586,7963,4843,7928,3097,5141,8822,18998,26701,105964,14727,12337,35766,201541,78054,15802,5283,1658,1637,15205,21854,5670,3279,4695,5294,4126,74255,5805,6056,14337,8177,6146,9088,49980
2021/10/15,1709449,60546,5866,3486,16250,1893,3528,9473,24346,15411,16685,115397,100160,377093,168619,7967,4845,7931,3098,5144,8824,19005,26705,105998,14736,12341,35779,201606,78084,15811,5284,1658,1638,15212,21884,5673,3280,4695,5299,4128,74271,5805,6060,14355,8178,6150,9092,50011
2021/10/16,1709948,60570,5870,3486,16252,1894,3528,9476,24351,15417,16694,115419,100169,377159,168655,7970,4848,7932,3098,5144,8831,19012,26710,106030,14742,12349,35788,201684,78111,15817,5284,1659,1644,15216,21912,5682,3283,4695,5306,4131,74292,5807,6065,14355,8180,6150,9096,50036
2021/10/17,1710356,60608,5870,3486,16253,1894,3532,9478,24356,15418,16697,115438,100186,377199,168692,7971,4850,7934,3099,5144,8831,19018,26714,106059,14744,12351,35794,201755,78127,15820,5284,1659,1661,15222,21934,5687,3283,4696,5313,4135,74306,5809,6076,14355,8180,6150,9096,50043
2021/10/18,1710644,60619,5870,3486,16253,1894,3532,9479,24357,15419,16698,115452,100192,377228,168714,7971,4852,7935,3099,5146,8833,19028,26718,106086,14744,12354,35796,201784,78157,15824,5284,1659,1661,15226,21950,5691,3283,4696,5315,4143,74314,5814,6078,14376,8180,6150,9096,50059
2021/10/19,1710986,60631,5876,3486,16253,1894,3541,9479,24363,15425,16705,115469,100204,377264,168724,7972,4852,7936,3101,5148,8837,19038,26720,106096,14746,12359,35803,201867,78165,15828,5285,1661,1663,15235,21956,5694,3283,4697,5319,4145,74324,5818,6084,14376,8180,6150,9097,50088
2021/10/20,1711355,60645,5877,3486,16253,1895,3542,9479,24370,15430,16711,115482,100217,377305,168740,7973,4853,7940,3102,5150,8842,19043,26723,106111,14750,12363,35811,201940,78193,15839,5286,1662,1671,15243,21961,5698,3283,4697,5323,4147,74339,5823,6090,14380,8182,6151,9097,50108
2021/10/21,1711695,60656,5882,3486,16253,1896,3542,9479,24376,15433,16715,115493,100236,377341,168779,7975,4853,7948,3102,5150,8844,19051,26730,106137,14756,12368,35815,201982,78218,15841,5286,1662,1671,15246,21975,5699,3283,4698,5330,4151,74350,5825,6095,14382,8182,6151,9097,50126
2021/10/22,1711999,60671,5884,3486,16254,1896,3544,9482,24381,15434,16729,115510,100241,377367,168803,7976,4853,7951,3102,5150,8849,19061,26734,106159,14759,12374,35822,202033,78247,15841,5288,1662,1671,15248,21984,5703,3283,4699,5332,4154,74350,5834,6095,14384,8182,6151,9097,50140
2021/10/23,1712290,60676,5885,3486,16255,1899,3544,9482,24384,15436,16731,115527,100254,377399,168812,7978,4856,7952,3104,5150,8852,19067,26734,106192,14762,12380,35833,202079,78272,15845,5288,1662,1674,15250,21995,5706,3284,4700,5338,4154,74366,5838,6097,14384,8182,6151,9097,50149
2021/10/24,1712529,60694,5887,3486,16255,1899,3544,9482,24384,15437,16741,115533,100256,377418,168823,7979,4857,7955,3104,5150,8853,19072,26737,106213,14765,12386,35845,202117,78297,15845,5288,1662,1674,15253,22002,5710,3284,4702,5343,4156,74370,5845,6097,14384,8186,6151,9097,50162
2021/10/25,1712689,60695,5888,3486,16258,1899,3544,9482,24384,15438,16743,115536,100259,377435,168830,7980,4857,7955,3104,5154,8857,19077,26737,106229,14768,12389,35849,202143,78314,15852,5289,1662,1674,15255,22007,5711,3284,4702,5347,4156,74378,5849,6097,14386,8186,6151,9097,50167
2021/10/26,1712947,60708,5890,3486,16258,1899,3547,9482,24387,15440,16747,115544,100270,377464,168843,7985,4858,7956,3104,5154,8865,19084,26737,106236,14777,12396,35860,202194,78332,15862,5290,1662,1674,15258,22014,5713,3284,4703,5351,4156,74378,5849,6098,14386,8186,6151,9101,50179
2021/10/27,1713287,60717,5892,3486,16258,1900,3548,9482,24388,15440,16757,115558,100278,377500,168858,7989,4861,7958,3104,5154,8865,19094,26739,106270,14777,12401,35861,202260,78367,15867,5290,1663,1682,15269,22021,5714,3284,4703,5361,4158,74387,5851,6101,14390,8186,6151,9101,50197
2021/10/28,1713552,60722,5892,3486,16259,1900,3548,9483,24390,15441,16765,115573,100287,377521,168874,7990,4865,7962,3104,5155,8868,19098,26739,106290,14779,12402,35867,202321,78385,15870,5291,1666,1691,15275,22027,5720,3285,4703,5368,4158,74392,5852,6105,14390,8186,6151,9101,50206
2021/10/29,1717896,60730,5892,3486,16261,1903,3548,9483,24394,15443,16780,115585,100292,381610,168882,7991,4866,7963,3104,5155,8871,19112,26740,106309,14783,12403,35870,202373,78405,15876,5291,1666,1702,15284,22034,5730,3285,4703,5374,4160,74404,5853,6110,14391,8186,6151,9101,50212
2021/10/30,1718177,60738,5892,3486,16264,1906,3548,9483,24400,15444,16782,115598,100305,381633,168889,7992,4866,7963,3105,5155,8872,19125,26747,106330,14787,12407,35874,202422,78428,15882,5292,1668,1707,15293,22041,5734,3285,4703,5380,4164,74421,5853,6112,14391,8186,6151,9101,50223
2021/10/31,1718417,60749,5893,3486,16266,1908,3548,9483,24403,15446,16786,115610,100308,381655,168899,7992,4866,7963,3110,5155,8872,19129,26747,106346,14791,12408,35881,202467,78447,15889,5293,1668,1716,15301,22060,5739,3286,4703,5381,4165,74431,5853,6115,14391,8186,6151,9101,50225
